r_cm,E_Vcm,alpha_invcm,phi_w
0.0135429,9918.65,97.8502,0.562975
0.0135527,9911.66,97.6551,0.562853
0.0135626,9904.67,97.4604,0.562731
0.0135724,9897.7,97.266,0.56261
0.0135823,9890.73,97.0719,0.562488
0.0135921,9883.78,96.878,0.562367
0.013602,9876.84,96.6845,0.562246
0.0136118,9869.9,96.4912,0.562124
0.0136217,9862.98,96.2983,0.562003
0.0136315,9856.07,96.1056,0.561882
0.0136414,9849.16,95.9133,0.561761
0.0136512,9842.27,95.7213,0.56164
0.0136611,9835.39,95.5295,0.561519
0.0136709,9828.52,95.3381,0.561399
0.0136808,9821.65,95.147,0.561278
0.0136906,9814.8,94.9561,0.561158
0.0137005,9807.96,94.7656,0.561037
0.0137103,9801.13,94.5754,0.560917
0.0137202,9794.31,94.3855,0.560796
0.01373,9787.49,94.1959,0.560676
0.0137399,9780.69,94.0066,0.560556
0.0137497,9773.9,93.8176,0.560436
0.0137596,9767.12,93.6289,0.560316
0.0137694,9760.34,93.4406,0.560196
0.0137793,9753.58,93.2525,0.560077
0.0137891,9746.83,93.0648,0.559957
0.013799,9740.08,92.8773,0.559837
0.0138088,9733.35,92.6902,0.559718
0.0138187,9726.63,92.5034,0.559598
0.0138285,9719.91,92.3169,0.559479
0.0138384,9713.21,92.1307,0.55936
0.0138482,9706.51,91.9448,0.559241
0.0138581,9699.83,91.7593,0.559121
0.0138679,9693.15,91.574,0.559002
0.0138778,9686.49,91.3891,0.558884
0.0138876,9679.83,91.2045,0.558765
0.0138975,9673.18,91.0202,0.558646
0.0139073,9666.55,90.8362,0.558527
0.0139172,9659.92,90.6525,0.558409
0.013927,9653.3,90.4692,0.55829
0.0139369,9646.69,90.2861,0.558172
0.0139467,9640.09,90.1034,0.558054
0.0139566,9633.5,89.921,0.557935
0.0139664,9626.92,89.7389,0.557817
0.0139763,9620.35,89.5572,0.557699
0.0139861,9613.79,89.3758,0.557581
0.013996,9607.24,89.1946,0.557463
0.0140058,9600.7,89.0138,0.557345
0.0140157,9594.16,88.8333,0.557228
0.0140255,9587.64,88.6532,0.55711
0.0140354,9581.12,88.4734,0.556992
0.0140452,9574.62,88.2938,0.556875
0.0140551,9568.12,88.1146,0.556757
0.0140649,9561.64,87.9358,0.55664
0.0140748,9555.16,87.7572,0.556523
0.0140846,9548.69,87.579,0.556406
0.0140945,9542.23,87.4011,0.556289
0.0141043,9535.78,87.2235,0.556172
0.0141142,9529.34,87.0462,0.556055
0.014124,9522.91,86.8693,0.555938
0.0141339,9516.49,86.6927,0.555821
0.0141437,9510.07,86.5164,0.555704
0.0141536,9503.67,86.3404,0.555588
0.0141634,9497.27,86.1647,0.555471
0.0141733,9490.89,85.9894,0.555355
0.0141831,9484.51,85.8144,0.555239
0.014193,9478.14,85.6397,0.555122
0.0142028,9471.78,85.4654,0.555006
0.0142127,9465.43,85.2914,0.55489
0.0142225,9459.09,85.1177,0.554774
0.0142324,9452.76,84.9443,0.554658
0.0142422,9446.43,84.7712,0.554542
0.0142521,9440.12,84.5985,0.554426
0.0142619,9433.81,84.4261,0.554311
0.0142718,9427.52,84.254,0.554195
0.0142816,9421.23,84.0823,0.55408
0.0142915,9414.95,83.9108,0.553964
0.0143013,9408.68,83.7397,0.553849
0.0143112,9402.42,83.569,0.553733
0.014321,9396.16,83.3985,0.553618
0.0143309,9389.92,83.2284,0.553503
0.0143407,9383.68,83.0586,0.553388
0.0143506,9377.46,82.8891,0.553273
0.0143604,9371.24,82.7199,0.553158
0.0143703,9365.03,82.5511,0.553043
0.0143801,9358.83,82.3826,0.552929
0.01439,9352.64,82.2144,0.552814
0.0143998,9346.45,82.0466,0.552699
0.0144097,9340.28,81.8791,0.552585
0.0144195,9334.11,81.7118,0.55247
0.0144294,9327.95,81.545,0.552356
0.0144392,9321.8,81.3784,0.552242
0.0144491,9315.66,81.2122,0.552128
0.0144589,9309.53,81.0463,0.552013
0.0144688,9303.41,80.8807,0.551899
0.0144786,9297.29,80.7155,0.551785
0.0144885,9291.18,80.5505,0.551672
0.0144983,9285.09,80.3859,0.551558
0.0145082,9279,80.2217,0.551444
0.014518,9272.91,80.0577,0.55133
0.0145279,9266.84,79.8941,0.551217
0.0145377,9260.78,79.7308,0.551103
0.0145476,9254.72,79.5678,0.55099
0.0145574,9248.67,79.4051,0.550877
