r_cm,E_Vcm,alpha_invcm,phi_w
0.0243877,5123.43,6.79588,0.4685
0.0243976,5121.55,6.7821,0.468433
0.0244074,5119.67,6.76833,0.468366
0.0244173,5117.8,6.75457,0.468299
0.0244271,5115.92,6.74084,0.468232
0.024437,5114.05,6.72711,0.468165
0.0244468,5112.18,6.7134,0.468099
0.0244567,5110.31,6.69971,0.468032
0.0244665,5108.44,6.68603,0.467965
0.0244764,5106.57,6.67237,0.467899
0.0244862,5104.71,6.65872,0.467832
0.0244961,5102.84,6.64509,0.467765
0.0245059,5100.98,6.63147,0.467699
0.0245158,5099.12,6.61787,0.467632
0.0245256,5097.26,6.60428,0.467566
0.0245355,5095.41,6.59071,0.467499
0.0245453,5093.55,6.57715,0.467433
0.0245552,5091.7,6.56361,0.467366
0.024565,5089.85,6.55008,0.4673
0.0245749,5087.99,6.53658,0.467234
0.0245847,5086.15,6.52308,0.467167
0.0245946,5084.3,6.50961,0.467101
0.0246044,5082.45,6.49614,0.467035
0.0246143,5080.61,6.4827,0.466968
0.0246241,5078.76,6.46927,0.466902
0.024634,5076.92,6.45586,0.466836
0.0246438,5075.08,6.44246,0.46677
0.0246537,5073.24,6.42908,0.466703
0.0246635,5071.41,6.41571,0.466637
0.0246734,5069.57,6.40236,0.466571
0.0246832,5067.74,6.38903,0.466505
0.0246931,5065.91,6.37572,0.466439
0.0247029,5064.08,6.36242,0.466373
0.0247128,5062.25,6.34913,0.466307
0.0247226,5060.42,6.33587,0.466241
0.0247325,5058.59,6.32262,0.466175
0.0247423,5056.77,6.30939,0.466109
0.0247522,5054.94,6.29617,0.466043
0.024762,5053.12,6.28297,0.465977
0.0247719,5051.3,6.26979,0.465911
0.0247817,5049.48,6.25663,0.465846
0.0247916,5047.67,6.24348,0.46578
0.0248014,5045.85,6.23035,0.465714
